id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365	number_of_reviews_ltm	license
514917	Nice room, nice flat	83531	Abdel	Latina	Puerta del Angel	40.40445	-3.7398	Private room	31	4	27	2018-07-27	0.23	2	310	0	
515008	LOVELY YELLOW ROOM & NEAR WANDA STADIUM	2536524	Marina	San Blas - Canillejas	Arcos	40.42297	-3.61193	Private room	28	10	27	2022-01-31	0.23	5	176	4	
717313	Unique stylish near Royal Palace	3698406	Arman	Centro	Palacio	40.41222	-3.71365	Entire home/apt	95	3	177	2022-06-06	1.50	1	236	14	
287660	Beatiful downtown room with balcony	1496188	Juanpe	Centro	Universidad	40.42683	-3.71108	Private room	30	1	11	2014-11-08	0.09	2	0	0	
518208	LOVELY ORANGE ROOM & NEAR WANDA´S STAADIUM	2536524	Marina	San Blas - Canillejas	Arcos	40.42756	-3.61577	Private room	31	10	19	2022-02-25	0.17	5	339	1	
289555	Casa Museo del Prado-Private room.	901218	Myrko	Centro	Cortes	40.41758	-3.69631	Private room	104	1	174	2022-02-19	1.63	27	356	6	
518511	Central, cheery, light, historic	1150912	Andrew	Centro	Embajadores	40.41012	-3.70484	Private room	40	2	8	2018-06-29	0.08	1	158	0	
721057	Cosy, city centre flat	1954334	Mike	Centro	Embajadores	40.41045	-3.70105	Entire home/apt	53	2	702	2022-05-26	5.97	1	50	77	
294520	Centro de Madrid Gran Habitación	1522694	Isdel Pablo	Centro	Justicia	40.42226	-3.69959	Private room	50	3	34	2022-05-30	0.38	4	350	9	
721377	40M2 LOFT GREAT FOR STUDENT 100M WF	3724500	Lucrecia	Fuencarral - El Pardo	Valverde	40.50069	-3.68994	Entire home/apt	50	7	36	2022-03-30	0.31	1	263	6	
723088	LOVELY FLAT IN PLAZA DE CHUECA	2555202	Norah	Centro	Justicia	40.42536	-3.69887	Entire home/apt	75	3	173	2022-05-22	1.48	1	260	14	
521329	Nice&perfect location singel room	2563986	Elena	Chamartín	Hispanoamérica	40.45591	-3.68773	Private room	30	6	0			4	347	0	
294529	Centro de Madrid. Room 3	1522694	Isdel Pablo	Centro	Justicia	40.42226	-3.69959	Private room	43	2	74	2022-05-30	0.59	4	358	19	
521367	Penthouse with terrace in SOL	2564339	Alfonso & Guillermo	Centro	Sol	40.4154	-3.70255	Entire home/apt	159	3	137	2022-05-22	1.15	16	183	16	VT-00383
297017	Charming Prado Luxury	4677030	Jaime	Centro	Cortes	40.41414	-3.69419	Entire home/apt	238	3	69	2021-12-22	0.88	6	0	7	
522563	Beautiful loft in downtown Madrid	1652272	Xuan	Centro	Palacio	40.41152	-3.70991	Entire home/apt	162	4	97	2022-05-16	1.03	1	83	6	VT-2141
524003	NEXT TO PLAZA MAYOR STATELY BUILDNG	2576044	Angel	Centro	Embajadores	40.41327	-3.70223	Private room	68	2	427	2022-06-04	3.62	1	313	48	
526162	Single room in shared flat. Central	2249249	David	Retiro	Pacífico	40.4057	-3.67605	Private room	19	2	1	2012-08-04	0.01	1	0	0	
526513	Sol.  Your home in Madrid´s Heart	1134989	Óscar	Centro	Sol	40.41604	-3.70834	Entire home/apt	99	2	612	2022-05-30	5.04	1	105	92	VT-2803
724700	2 APT CENTRO MADRID, TIRSO DE MOLINA	3746437	Nuria	Centro	Embajadores	40.4107	-3.70253	Entire home/apt	130	30	39	2022-05-23	0.44	3	305	7	VT-0012
727588	CENTRIC NEAR TO M30, 2 BEDROOMS	498646	Irma	Puente de Vallecas	San Diego	40.39368	-3.66975	Entire home/apt	43	30	26	2021-12-30	0.31	4	298	3	
728978	Charming Loft in Historical Center	1566057	Angel L.	Centro	Embajadores	40.41212	-3.69983	Entire home/apt	103	4	187	2022-05-27	1.60	1	182	12	
310333	Central, cute & Art Apartment	1596220	Paloma	Centro	Embajadores	40.40908	-3.69514	Entire home/apt	85	4	133	2022-06-04	1.12	1	231	24	VT-160
730347	APARTMENT FOR 7 PEOPLE LOCATED IN PLAZA MAYOR	3797913	Rocio	Centro	Sol	40.41534	-3.70757	Entire home/apt	116	2	177	2022-05-27	1.59	8	320	18	VT-52
531677	Bright room in the Gran Via!!!!	2613319	David	Centro	Universidad	40.42286	-3.70236	Private room	38	3	558	2022-06-06	4.72	1	85	34	
751527	Gran apartamento Plaza de España (ref. VT-2053)	3951702	Juan Antonio	Centro	Universidad	40.42482	-3.71084	Entire home/apt	218	5	60	2022-01-04	0.54	1	299	1	VT-2053
536574	Junior Rent	447969	Javier	Arganzuela	Delicias	40.39317	-3.69358	Entire home/apt	70	3	3	2015-10-14	0.03	1	0	0	
730502	APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE	3797913	Rocio	Centro	Palacio	40.41826	-3.71244	Entire home/apt	126	2	35	2022-05-22	0.39	8	297	10	VT-51
733365	A place for your accommodation	3821608	Charo	Chamberí	Arapiles	40.43653	-3.70421	Private room	30	2	66	2022-04-21	0.67	1	322	16	
751530	Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.	3898452	Consuelo	Centro	Sol	40.41429	-3.70649	Entire home/apt	57	3	467	2022-06-05	4.00	2	146	30	VT-12957
752424	2br Apartment La Latina / Rastro	216570	Miguel	Centro	Embajadores	40.40687	-3.70917	Entire home/apt	220	2	115	2022-04-17	0.99	1	85	1	
734053	Independent room for students	3825783	Elisa	Retiro	Ibiza	40.41731	-3.6731	Private room	50	30	5	2021-10-01	0.07	1	250	1	
738837	Agradable, funcional y luminoso (Tirso, La Latina)	3771869	Alix	Centro	Embajadores	40.40812	-3.70531	Entire home/apt	65	3	147	2022-05-09	1.40	1	87	10	VT-5301
745664	WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.	3591751	Fernando	Arganzuela	Acacias	40.40449	-3.70463	Private room	35	2	404	2022-05-04	4.15	2	230	9	
537234	Single Naranja en casa de artista	2638528	Miguel	Arganzuela	Palos de Moguer	40.40108	-3.69113	Private room	21	1	24	2021-07-16	0.20	2	157	5	
540937	MELROSEPIES apartment  A/C City Centre Free WIFI	2659070	Ana	Centro	Embajadores	40.40954	-3.70096	Entire home/apt	56	2	272	2022-05-22	2.25	2	113	17	VT-8720
752515	WIFI. Big Bargain. Cosy. Charm. :)	3438657	Áureo	Centro	Embajadores	40.41233	-3.70641	Entire home/apt	51	2	209	2019-01-11	1.80	2	0	0	
541406	Enjoy madrid with all your family	2661721	Tony	Ciudad Lineal	Costillares	40.46905	-3.66637	Entire home/apt	300	5	0			1	0	0	
752883	ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES	3960415	Cristina	Latina	Puerta del Angel	40.40788	-3.73147	Private room	45	200	0			1	358	0	
747873	Stylish apartment in the city center	1625657	Matias	Centro	Universidad	40.42329	-3.70833	Entire home/apt	88	2	288	2022-05-14	2.46	3	88	24	VT-6783
748854	Host family in the center of Madrid	1888816	Margarita	Arganzuela	Acacias	40.40333	-3.7025	Private room	25	5	164	2022-05-19	1.44	4	226	15	
754678	APARTMENT IN THE CENTRE OF MADRID.	3961468	Domingo	Centro	Cortes	40.41382	-3.69514	Entire home/apt	152	3	289	2022-05-02	2.53	1	249	29	
749957	Estudio en el Paseo del Pintor Rosa	124972	Luisa	Moncloa - Aravaca	Argüelles	40.42796	-3.72054	Entire home/apt	40	10	20	2022-05-24	0.18	4	132	7	
544736	SUNNY & EASY ACCESIBLE BEDROOM	1284868	Rocio	Chamartín	Hispanoamérica	40.45841	-3.67598	Private room	26	3	56	2022-06-06	0.51	2	302	18	
755587	Centro/Apartm/Plaza Mayor/Wifi/cozy	3898452	Consuelo	Centro	Palacio	40.41497	-3.70853	Entire home/apt	57	3	420	2022-06-01	3.63	2	157	32	VT-12958
545174	MADRID - MONCLOA	2680319	Paula	Chamberí	Gaztambide	40.43474	-3.71233	Entire home/apt	40	1	4	2015-06-30	0.04	1	0	0	
756707	★THE GEM. Steps away from everywhere★	3983613	Raul	Centro	Sol	40.41805	-3.70848	Entire home/apt	244	2	181	2022-05-27	1.56	5	152	7	VT250
548995	CHIC and CENTRAL apartment +WIFI	2673517	Sylvia	Retiro	Ibiza	40419	-3.67774	Entire home/apt	94	7	156	2022-05-29	1.33	1	256	8	VT-3072
552183	Nice apartment. historic center Mad	2713304	Belén	Centro	Cortes	40.41309	-3.69775	Private room	46	3	298	2022-05-22	2.47	1	314	37	
760482	Dúplex-Penthouse Cuzco-Castellana Smart	4008643	Antonio : Smart Apartments Madrid	Tetuán	Castillejos	40.45989	-3.69472	Entire home/apt	207	2	96	2022-03-13	0.83	4	3	4	4588
761098	Compostela Suites Madrid Aeropuerto	4012305	Compostela	San Blas - Canillejas	Rejas	40.44655	-3.58128	Entire home/apt	70	1	63	2022-05-20	0.82	1	334	34	
761159	DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.	4012290	Alberto	Centro	Sol	40.41399	-3.70776	Entire home/apt	59	3	458	2022-05-30	3.92	2	156	40	VT-12959
763214	ROYAL PALACE - THE OLD TOWN  MADRID	4032439	Maria	Centro	Palacio	40.40789	-3.71404	Entire home/apt	66	3	111	2022-06-02	1.08	1	279	20	
758670	LOVELY  GRAY ROOM & NEAR WANDA STADIUM	2536524	Marina	San Blas - Canillejas	Arcos	40.4267	-3.61631	Private room	31	10	21	2022-05-22	0.24	5	332	4	
766160	Estudio en pleno centro de Madrid	4036376	Ana	Centro	Embajadores	40.41189	-3.70107	Entire home/apt	65	1	372	2022-06-07	3.53	1	230	16	
991697	LOFT, NICE, MODERN, CITY CENTER	4209735	Enrique	Centro	Universidad	40.42693	-3.70574	Entire home/apt	81	5	93	2019-05-26	0.85	1	55	0	
768311	Precioso estudio y terraza en el corazón de Madrid	4053105	Begoña	Centro	Palacio	40.41166	-3.71007	Entire home/apt	82	2	195	2022-05-29	1.70	1	313	42	VT 5138
1001254	Big Luminous Apt in Central Madrid	2883346	Gregorio	Centro	Embajadores	40.413254	-3.706301	Entire home/apt	141	2	13	2015-07-21	0.12	1	207	0	
862462	BOHEMIAN APT MADRID OLD TOWN CENTRE	2456671	José & María	Centro	Palacio	40.40964	-3.71139	Entire home/apt	55	1	288	2020-08-23	2.59	3	253	0	VT-7899
1003602	Fabulous apartment Madrid center	1130651	Sergio	Centro	Embajadores	40.41156	-3.70546	Entire home/apt	78	10	396	2022-05-22	3.54	4	347	8	
1007532	APARTMENT 4PAX 2HB CENTRO GRAN VIA PUERTA DEL SOL	5542111	Apartamentos Gran Via	Centro	Universidad	40.42411	-3.702033	Entire home/apt	128	1	376	2022-06-03	3.37	51	349	51	VT-2154
772646	Hermoso loft  Puerta del Sol centro - María	3606346	José	Centro	Sol	40.41403	-3.70453	Entire home/apt	160	1	197	2022-06-04	1.75	7	73	33	
1011033	Beautiful, big & private room in the center!!	5561312	Lucía	Centro	Universidad	40.42699	-3.71104	Private room	59	2	76	2022-05-23	0.88	2	74	10	
1026242	Great Room in Argüelles—Moncloa	5649948	Rafaela	Chamberí	Gaztambide	40.43736	-3.71721	Private room	33	7	0			2	0	0	
1037715	Apartamento de lujo en pleno centro	5712665	Myriam	Centro	Palacio	40.41095	-3.71199	Entire home/apt	80	100	43	2016-05-19	0.46	1	90	0	
862752	Room in central apartment.	4522970	José	Arganzuela	Delicias	40.40076	-3.69641	Private room	50	7	125	2019-01-03	1.24	1	76	0	
1038867	ATTIC IN THE CALLE MAYOR	5719307	Maximo	Centro	Sol	40.41523	-3.70831	Entire home/apt	66	2	400	2020-03-01	3.58	2	0	0	VT-8039
1039454	CENTER OF MADRID WIFI+PARKING 5	4967875	Jacqueline  - Apartamentos	Retiro	Ibiza	40.41667	-3.6756	Entire home/apt	149	2	10	2022-05-31	0.09	7	337	1	
777913	Bright and beautiful apartment! - Center of Madrid	124972	Luisa	Moncloa - Aravaca	Argüelles	40.42943	-3.71594	Entire home/apt	77	10	3	2021-08-18	0.03	4	112	1	
1044902	Masía el Ferrajón	5751753	Masia	Moncloa - Aravaca	Ciudad Universitaria	40.46549	-3.75115	Private room	112	2	0			1	0	0	
1050948	400+ great reviews can´t be wrong. Superb location	5785483	Rob & Lola Relaix	Salamanca	Recoletos	40.4287	-3.6862	Private room	60	3	142	2022-05-07	1.29	3	72	14	
1052457	BEDROOM LOOKING ONTO A NICE PATIO	5795235	Elise	Centro	Embajadores	40.40786	-3.70223	Entire home/apt	70	3	69	2022-06-04	0.67	3	307	7	VT-7220
1053180	Cozy flat in the heart of Madrid	5798033	Federico	Centro	Embajadores	40.41045	-3.7057	Entire home/apt	75	2	224	2022-05-18	2.05	1	254	41	
1053662	Private room in Madrid	5801580	Cono	Chamberí	Rios Rosas	40.44338	-3.69662	Private room	34	1	14	2021-09-07	0.13	1	39	1	
1055724	Habitación en piso  con encanto barrio  Chambéry	5814460	Antonia	Chamberí	Arapiles	40.43542	-3.70755	Private room	36	2	23	2022-06-05	0.44	1	65	9	
1057560	BRIGHT APARTMENT IN THE CENTER -SOL	5824815	Soledad	Centro	Palacio	40.42001	-3.70824	Entire home/apt	101	3	197	2022-05-26	1.79	1	160	26	
779960	Sunny loft close to museums and Atocha	4112877	Susa	Centro	Embajadores	40.40869	-3.6975	Entire home/apt	189	5	194	2022-05-27	1.96	7	65	31	
864488	\\\\\\\\\\\\\LAST MINUTE JANUARY!!!!!!!/////////	3631892	Juan Carlos	Centro	Embajadores	40.40956	-3.7009	Entire home/apt	58	2	361	2022-06-04	3.14	1	233	41	
1059084	Unbeatable location, high ceilings,	5831420	Miguel	Centro	Palacio	40.41483	-3.70927	Entire home/apt	79	3	8	2015-05-11	0.08	1	220	0	
867629	Habitación privada !	2419618	Luis	Centro	Palacio	40.42106	-3.71121	Private room	105	1	36	2022-05-01	0.46	8	360	1	
869674	Nice flat in Madrid City Center	4582755	Miriam	Centro	Embajadores	40.40873	-3.69961	Entire home/apt	101	2	1	2013-05-31	0.01	3	99	0	
780397	Nice flat in Madrid city centre	4068975	Alvaro	Arganzuela	Palos de Moguer	40.40115	-3.69657	Entire home/apt	149	3	22	2017-06-12	0.20	1	3	0	
1065075	DOUBLE ROOM IN NICE AND SUNNY APART	5735364	Oscar	Chamberí	Arapiles	40.43812	-3.7108	Private room	22	300	3	2017-10-15	0.03	1	358	0	
780684	PEQUEÑA HABITACIÓN EN CENTRO, EN BARRIO MALASAÑA	2057313	Abdul	Centro	Universidad	40.42555	-3.70379	Private room	30	2	1	2022-05-29	1	2	357	1	
871387	Designer Loft unbeatable location Gran Via	4504807	Nicasio	Centro	Universidad	40.424084	-3.708346	Entire home/apt	96	2	210	2022-05-24	1.97	1	153	22	
1065714	APARTMENT 4PAX 2ROOM GRAN VIA CENTRO PUERTA SOL	5542111	Apartamentos Gran Via	Centro	Universidad	40.424583	-3.703477	Entire home/apt	140	1	508	2022-05-13	4.57	51	348	40	VT-2153
874029	B&B in a bright room, Madrid!+wiffi	4603165	Prado	San Blas - Canillejas	Salvador	40.44490085464455	-3.6350809471976158	Private room	30	2	80	2020-02-03	0.80	1	280	0	
780743	habitacion en Malasaña plena centro de Madrid	2057313	Abdul	Centro	Universidad	40.42398	-3.70451	Private room	37	2	9	2022-06-06	2.09	2	363	9	
1065918	APARTMENT4PAX CENTRO GRAN VIA PUERTA SOL  MALASAÑA	5542111	Apartamentos Gran Via	Centro	Universidad	40.421505	-3.704962	Entire home/apt	87	1	478	2022-06-07	4.35	51	333	45	VT-2153
781012	Single room in La Latina citycenter	4118311	Esther	Centro	Embajadores	40.40876	-3.70878	Private room	35	2	37	2022-05-29	0.38	1	254	5	
1067941	Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath	5876034	Jose	Tetuán	Almenara	40.46544	-3.69534	Entire home/apt	111	2	41	2020-03-04	0.40	2	110	0	
783647	alquilo habitacion con baño	4132185	Pilar	Ciudad Lineal	Costillares	40.47731	-3.66659	Private room	22	1	23	2021-10-01	0.30	2	337	3	
793618	Luxury home in an old Convent.	23603298	HeimaHomes	Centro	Palacio	40.41027	-3.7122	Entire home/apt	245	1	362	2022-05-21	3.21	18	183	32	03/175031.9/17
874641	IN THE CENTER ONLY FOR LONG STAYS	4617027	Rosa	Centro	Embajadores	40.41271	-3.7005	Entire home/apt	53	30	18	2022-01-12	0.17	1	237	1	
883527	Cozy apartment in Madrids best area	4677458	Miguel	Salamanca	Goya	40.42551	-3.67958	Entire home/apt	42	60	2	2014-10-31	0.02	1	0	0	
1069174	Top Location :Thyssen & Prado !	5896428	Helena	Centro	Cortes	40.41328	-3.69498	Entire home/apt	79	2	213	2020-03-12	1.93	1	181	0	
884856	Spacious flat w amazing sightseeing	4684397	Alex	Centro	Palacio	40.42151	-3.7098	Private room	46	1	5	2016-09-05	0.05	1	127	0	
793622	NEW BETWEEN GRAN VIA AND SOL (WIFI)	4181071	Jorge	Centro	Palacio	40.42162	-3.71158	Entire home/apt	65	5	41	2017-10-08	0.35	1	0	0	
1075749	Place&Price:Amazing Location,70m2,2rooms,Wifi,XBOX	5918751	Miguel Ángel	Centro	Sol	40.41707	-3.70536	Entire home/apt	101	2	75	2020-01-11	0.68	1	0	0	VT-1753
886019	3 BR sunny apartment Madrid Center	4697070	Hortensia	Chamberí	Gaztambide	40.43741	-3.71162	Entire home/apt	105	4	53	2020-03-15	0.48	1	0	0	
1079119	MADRID SUNNY APARTMENT CITYCENTER	19639638	Conchi	Chamberí	Almagro	40.43747	-3.69949	Entire home/apt	116	3	18	2020-04-17	0.16	1	235	0	
888289	Right in the City Center, with Screen Projector & Netflix	4710774	María	Centro	Universidad	40.42656	-3.7036	Entire home/apt	262	3	370	2022-06-05	3.31	9	70	47	VT1003
795877	Prime location 40 m PLaza MAYOR	4192385	Renata	Centro	Palacio	40.41411	-3.70862	Entire home/apt	58	3	52	2019-01-02	0.46	1	266	0	
1079722	Small single bed en-suite bathroom 5★ reviews	5785483	Rob & Lola Relaix	Salamanca	Recoletos	40.4287	-3.6862	Private room	64	2	155	2022-06-06	1.40	3	62	8	
797030	Cosy flat with terrace near subway	4198169	Willem	San Blas - Canillejas	Simancas	40.43602	-3.63506	Entire home/apt	53	4	256	2022-05-18	2.22	1	212	20	VT-1516
1082218	Peaceful apartment in Malasaña	5950981	Raúl	Centro	Universidad	40.4259	-3.7025	Entire home/apt	96	14	222	2022-02-28	2.02	6	286	4	VT-20
804681	Habitacion cerca del aeropuerto Barajas	4235741	Carlos	Barajas	Timón	40.47281	-3.58827	Private room	28	60	1	2017-07-14	0.02	2	364	0	
891946	Lovely attic in Malasaña  WIFI	4739098	Inma	Centro	Justicia	40.42849	-3.70194	Entire home/apt	80	2	6	2013-05-06	0.05	1	0	0	
892453	NICEStay_High Value(WhiteRoom)_WIFI	2783896	Ivaylo	Latina	Lucero	40.40726	-3.74174	Private room	14	3	10	2020-02-02	0.09	3	0	0	
1082942	Architect's Gem w/ Green Patio & Free TrainTicket*	2228918	Martin	Centro	Embajadores	40.40912	-3.70074	Entire home/apt	72	4	33	2022-06-03	0.41	1	195	19	VT-297
893195	Cozy and Design Apartment	4735460	Carmen	Salamanca	Recoletos	40.42187	-3.68775	Entire home/apt	80	30	10	2022-05-03	0.18	10	332	6	VT12925
814586	Charmy Apartment Chueca's Square	4277536	Andrea Y Daniel	Centro	Justicia	40.42242	-3.69674	Entire home/apt	107	1	183	2022-05-22	1.61	2	329	35	VT-4753
814647	Alojamiento en familia, Madrid	4159117	Raquel	San Blas - Canillejas	Salvador	40.4403	-3.63464	Private room	30	90	0			1	364	0	
1085217	Relaxing double room in Chueca	3612732	Eugenia	Centro	Justicia	40.42463	-3.69692	Private room	36	60	31	2021-11-09	0.28	1	312	1	
814731	Apartamento vistas a la Catedral.	4280501	Mariano	Centro	Embajadores	40.41089	-3.70689	Shared room	17	360	0			2	293	0	
814870	Cozy  room in Madrid - Atocha (3)	4281126	Carmen	Retiro	Jerónimos	40.4077	-3.68473	Private room	23	1	78	2022-04-02	0.69	3	169	45	
1085898	2flats ideally located! Flat X:4pax	2044655	Sylvia	Centro	Palacio	40.41301	-3.70848	Entire home/apt	136	3	24	2022-03-22	0.26	7	101	4	
896209	Studio apartment Chamartin station	4777959	Verónica	Chamartín	Castilla	40.47058	-3.68539	Entire home/apt	65	2	70	2022-06-05	0.62	4	258	19	03/068669.9/17
1086124	2flats ideally located! Flat Y:4pax	2044655	Sylvia	Centro	Embajadores	40.41368	-3.70544	Entire home/apt	102	5	25	2022-05-09	0.24	7	151	6	
901897	YOUR CUTE APTO IN MADRID CENTER	1331093	Hector Miguel	Centro	Palacio	40.41825	-3.71239	Entire home/apt	132	7	103	2022-05-25	1.04	1	234	7	
815818	MADRID CENTER CHUECA APARTMENT	4286142	Ricardo	Centro	Universidad	40.42103	-3.70171	Entire home/apt	138	4	264	2022-06-03	2.30	3	45	9	
1087049	2flats idealy located! FlatsX + Y:8pax	2044655	Sylvia	Centro	Embajadores	40.41353	-3.70715	Entire home/apt	230	3	80	2022-04-24	0.74	7	101	5	
1090988	400+ great reviews cannot be wrong. Best location	5785483	Rob & Lola Relaix	Salamanca	Recoletos	40.4287	-3.6862	Private room	64	3	156	2022-05-30	1.42	3	70	18	
817184	wonderful apartment in the center.	4292037	Miguel	Centro	Cortes	40.4112	-3.69567	Entire home/apt	63	2	256	2022-05-29	2.26	5	245	11	
903707	Center of Madrid	4831338	Angel	Centro	Embajadores	40.40766	-3.69952	Entire home/apt	64	10	77	2022-05-12	0.68	2	183	2	
1092967	Estudio céntrico y tranquilo.	993166	Joan	Centro	Embajadores	40.40795	-3.70673	Entire home/apt	100	30	83	2022-04-19	0.92	1	330	4	
904741	Apartamento 2 céntrico Sol Madrid.	4839888	Alicia	Centro	Sol	40.41845	-3.70544	Entire home/apt	146	2	367	2022-05-20	3.27	21	285	43	VT-4003
1105892	ROOM WITH TOILET AND LIVING,CENTER.	6072314	Angeles	Centro	Embajadores	40.40959	-3.70936	Private room	45	2	87	2020-02-09	0.83	5	4	0	
1106495	Luminosa Buhardilla Gran Via -Wifi-	6075016	Antonio	Centro	Palacio	40.42117	-3.71103	Entire home/apt	73	1	223	2022-05-26	2.02	2	71	24	
904769	Apartamento 1 céntrico Sol Madrid.	4839888	Alicia	Centro	Sol	40.41866	-3.70547	Entire home/apt	86	2	391	2022-05-23	3.54	21	267	58	VT-3533
1112289	SUNNY ROOM wiht WIFI	6104199	José	Puente de Vallecas	Numancia	40.40259	-3.6642	Private room	25	5	80	2022-04-17	0.72	3	253	7	
904775	Apartamento 3 céntrico Sol Madrid.	4839888	Alicia	Centro	Palacio	40.42062	-3.70766	Entire home/apt	150	2	339	2022-05-21	3.07	21	261	39	VT-3532
817848	Cozy apartment downtown Madrid	4295642	Luisa	Centro	Justicia	40.42171	-3.69823	Entire home/apt	72	7	223	2022-05-28	1.94	1	32	8	VT - 8035
819738	Beautiful apartment downtown Madrid	723539	Eloisa	Centro	Palacio	40.42033	-3.70862	Entire home/apt	150	2	60	2020-03-08	0.52	10	52	0	
1113817	Buhardilla-Studio in Chueca, Madrid	6112385	Daniel	Centro	Justicia	40.42204	-3.69989	Entire home/apt	139	365	2	2013-05-21	0.02	1	0	0	
821860	Madirid Historical Center.Bathroom	4280501	Mariano	Centro	Embajadores	40.41013	-3.70453	Private room	65	3	416	2022-05-29	3.96	2	254	30	
907386	Ideally located, spacious and cozy	4860266	Teresa	Centro	Cortes	40.41513	-3.69935	Entire home/apt	91	4	166	2022-05-01	1.48	1	20	6	VT 743
1120286	CENTRALLY LOCATED ROOM 10 MIN SOL 6	6146479	Lola	Centro	Universidad	40.42422	-3.70078	Private room	28	4	20	2022-01-16	0.19	5	31	5	
1121429	STUDIO CENTER 2	6152491	Silmara	Centro	Palacio	40.4175	-3.7093	Entire home/apt	70	4	266	2022-05-23	2.41	1	23	16	
912617	Habitacion Reservada Madrid	4897332	Juan	Ciudad Lineal	Concepción	40.4334	-3.65682	Private room	379	7	1	2019-11-03	0.03	1	365	0	
913536	Bedroom with bathroom in Malasaña	4903694	Henar	Centro	Universidad	40.42157	-3.70539	Private room	35	1	13	2015-09-11	0.15	3	0	0	
823321	Bright apartment downtown Madrid	4305310	Begoña	Centro	Palacio	40.41961	-3.71	Entire home/apt	75	1	51	2019-12-31	0.45	2	17	0	
1126038	central & bright 14mt2 room	6191568	Maria	Salamanca	Goya	40.42414	-3.67547	Private room	17	30	18	2020-01-31	0.19	2	197	0	
